Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-04-17 00:00:00,2026-04-24 03:26:00,0.272,0.118,240.72,1.2,0,1,0
2010-10-20 00:00:00,2026-04-24 08:03:00,1.916,0.066,239.8,8,0,0,19
2007-07-11 00:00:00,2026-04-24 06:36:00,0.328,0.11,241.7,1.4,0,0,0
2010-08-01 00:00:00,2026-04-24 20:38:00,1.406,0.234,243.27,5.8,0,3,1
2010-01-25 00:00:00,2026-04-24 11:54:00,1.4,0.052,240.91,5.8,0,0,19
2007-01-27 00:00:00,2026-04-24 10:45:00,1.606,0.232,238.62,6.8,0,1,17
2010-10-01 00:00:00,2026-04-24 12:36:00,2.466,0.272,240.93,10.2,1,0,18
2010-03-08 00:00:00,2026-04-24 14:27:00,0.26,0,240.48,1,0,0,1
2007-07-08 00:00:00,2026-04-24 14:08:00,1.182,0.07,233.86,5,0,0,17
2008-06-19 00:00:00,2026-04-24 04:06:00,0.286,0.202,241.07,1.4,0,1,0
2010-02-14 00:00:00,2026-04-24 17:51:00,1.952,0,234.85,8.2,0,0,17
2008-01-01 00:00:00,2026-04-24 04:46:00,2.34,0,240.49,9.6,0,0,17
2009-09-26 00:00:00,2026-04-24 13:26:00,1.584,0.352,241.58,6.6,0,1,18
2007-05-16 00:00:00,2026-04-24 08:49:00,3.73,0.06,231.4,16,36,0,16
2009-06-05 00:00:00,2026-04-24 12:32:00,1.428,0.094,241.5,5.8,0,0,18
2009-04-21 00:00:00,2026-04-24 16:31:00,0.45,0.084,242.92,1.8,0,1,1
2010-11-02 00:00:00,2026-04-24 15:57:00,0.43,0.24,247.47,2,0,1,1
2006-12-22 00:00:00,2026-04-24 04:00:00,0.206,0,245.07,0.8,0,0,0
2009-05-20 00:00:00,2026-04-24 13:17:00,0.378,0.12,244.22,1.6,0,0,1
2010-05-13 00:00:00,2026-04-24 05:58:00,0.264,0,245.34,1,0,0,1
2007-05-29 00:00:00,2026-04-24 01:13:00,1.268,0.062,236.72,5.2,0,0,17
2008-08-06 00:00:00,2026-04-24 21:28:00,1.878,0.056,240.56,7.8,0,0,19
2008-12-29 00:00:00,2026-04-24 04:04:00,0.214,0,247.42,0.8,0,0,0
2007-03-18 00:00:00,2026-04-24 01:28:00,0.336,0.136,244.29,1.4,0,0,0
2009-01-02 00:00:00,2026-04-24 05:53:00,0.34,0.068,248.35,1.6,0,0,0
2010-10-30 00:00:00,2026-04-24 20:18:00,3.536,0.574,240.68,14.8,0,0,29
2009-01-17 00:00:00,2026-04-24 12:28:00,1.9,0.134,240.38,7.8,0,0,17
2010-08-13 00:00:00,2026-04-24 03:02:00,0.326,0.222,241.12,1.6,0,0,1
2009-09-09 00:00:00,2026-04-24 18:05:00,0.342,0.274,242.28,1.8,0,1,0
2008-06-03 00:00:00,2026-04-24 20:07:00,1.24,0,238.03,5.2,0,0,0
2010-03-07 00:00:00,2026-04-24 19:38:00,0.48,0.194,243.85,2.2,0,1,1
2007-08-02 00:00:00,2026-04-24 13:31:00,0.326,0.14,245.14,1.4,0,0,0
2008-11-05 00:00:00,2026-04-24 02:19:00,0.6,0.262,240.03,2.8,1,2,1
2009-09-11 00:00:00,2026-04-24 21:16:00,1.742,0.176,239.81,7.2,1,0,1
2010-11-20 00:00:00,2026-04-24 13:58:00,1.412,0.08,238.69,5.8,2,0,18
2008-12-01 00:00:00,2026-04-24 20:31:00,3.052,0.214,235.46,13,0,0,17
2007-12-02 00:00:00,2026-04-24 18:48:00,1.004,0,235.65,4.2,0,0,0
2009-03-25 00:00:00,2026-04-24 08:39:00,1.512,0.204,239.58,6.2,1,1,17
2009-02-15 00:00:00,2026-04-24 22:30:00,0.384,0.046,243.38,1.6,0,0,0
2009-04-26 00:00:00,2026-04-24 03:50:00,0.46,0.256,244.72,2.2,0,0,0
2009-07-10 00:00:00,2026-04-24 20:04:00,4.84,0.238,234.44,20.6,36,5,18
2007-07-28 00:00:00,2026-04-24 05:18:00,0.126,0,238.33,0.6,0,0,0
2007-02-26 00:00:00,2026-04-24 03:36:00,0.272,0.07,242.6,1.2,0,0,0
2009-11-12 00:00:00,2026-04-24 02:53:00,0.342,0.166,245,1.4,0,0,1
2010-03-23 00:00:00,2026-04-24 16:47:00,0.318,0.136,242.32,1.4,0,1,1
2007-02-02 00:00:00,2026-04-24 00:14:00,1.484,0.222,243.08,6,0,0,18
2007-02-28 00:00:00,2026-04-24 02:17:00,0.324,0.15,246.78,1.4,0,0,0
2010-07-03 00:00:00,2026-04-24 02:24:00,0.55,0.118,247.26,2.2,0,0,1
2008-03-25 00:00:00,2026-04-24 20:50:00,3.584,0.06,239.1,15,1,0,17
2010-04-24 00:00:00,2026-04-24 08:40:00,0.352,0.124,244.23,1.4,0,0,1
2008-07-23 00:00:00,2026-04-24 04:40:00,0.244,0.116,239.5,1,0,0,0
2010-04-06 00:00:00,2026-04-24 13:52:00,3.082,0.802,236.58,13.8,8,0,17
2008-08-24 00:00:00,2026-04-24 20:24:00,0.25,0.252,239.95,1.4,0,0,0
2009-07-22 00:00:00,2026-04-24 20:48:00,1.092,0.356,241.96,4.8,0,1,2
2007-03-18 00:00:00,2026-04-24 03:55:00,0.236,0,246.46,1,0,0,0
2010-09-07 00:00:00,2026-04-24 00:02:00,1.246,0.098,241.07,5.2,0,0,1
2008-10-01 00:00:00,2026-04-24 22:21:00,1.124,0,241.48,4.8,0,0,0
2010-11-24 00:00:00,2026-04-24 02:48:00,1.46,0.082,242.73,6,0,0,18
2009-05-17 00:00:00,2026-04-24 05:18:00,0.376,0.126,242.25,1.6,0,0,1
2010-07-24 00:00:00,2026-04-24 07:05:00,0.246,0.108,241.94,1,0,1,0
2009-09-12 00:00:00,2026-04-24 19:22:00,1.59,0,240.31,6.6,0,0,1
2007-07-29 00:00:00,2026-04-24 09:43:00,0.266,0.216,235.93,1.4,0,0,0
2010-05-08 00:00:00,2026-04-24 21:54:00,0.16,0,241.62,0.6,0,0,0
2008-02-28 00:00:00,2026-04-24 04:37:00,0.214,0,241.87,0.8,0,0,0
2009-03-18 00:00:00,2026-04-24 17:26:00,0.656,0.218,241.6,3,0,1,0
2010-07-22 00:00:00,2026-04-24 22:32:00,1.394,0.168,243.54,5.8,0,1,4
2008-09-29 00:00:00,2026-04-24 00:10:00,0.236,0,241.07,1,0,0,1
2008-05-25 00:00:00,2026-04-24 04:48:00,0.284,0.158,242.53,1.4,0,0,1
2010-05-27 00:00:00,2026-04-24 22:01:00,1.316,0,236.13,5.6,0,0,1
2006-12-25 00:00:00,2026-04-24 13:10:00,2.188,0.634,244.99,10,0,1,0
2008-02-13 00:00:00,2026-04-24 15:26:00,0.294,0,243.86,1.2,1,0,0
2009-04-13 00:00:00,2026-04-24 13:31:00,0.572,0.062,240.9,2.4,0,1,1
2009-08-22 00:00:00,2026-04-24 12:07:00,1.006,0.524,240.95,4.6,1,1,0
2009-04-07 00:00:00,2026-04-24 18:13:00,1.074,0.368,239.17,4.8,0,1,1
2009-02-06 00:00:00,2026-04-24 19:33:00,0.594,0.298,243.54,2.8,0,0,1
2008-11-05 00:00:00,2026-04-24 10:16:00,1.538,0.326,237.34,6.6,0,1,18
2010-12-06 00:00:00,2026-04-24 13:14:00,1.654,0.294,240.8,7,0,0,18
2010-05-16 00:00:00,2026-04-24 17:39:00,0.426,0,242.58,1.8,0,0,1
2009-11-08 00:00:00,2026-04-24 12:51:00,0.158,0,243.57,0.6,0,0,1
2010-05-26 00:00:00,2026-04-24 03:08:00,0.276,0.132,243.33,1.4,0,0,1
2008-09-20 00:00:00,2026-04-24 15:06:00,0.332,0.26,240.06,1.6,0,1,1
2010-02-13 00:00:00,2026-04-24 23:25:00,1.638,0.066,244,6.6,0,0,19
2010-02-07 00:00:00,2026-04-24 02:09:00,0.396,0.182,239.02,1.8,0,1,1
2008-06-18 00:00:00,2026-04-24 08:09:00,1.38,0.128,239.23,5.8,1,0,18
2007-09-03 00:00:00,2026-04-24 19:38:00,1.324,0,240.45,5.6,0,0,0
2009-04-19 00:00:00,2026-04-24 22:00:00,1.778,0.228,240.57,7.4,1,0,1
2009-05-08 00:00:00,2026-04-24 15:01:00,0.31,0.244,243.01,1.6,0,0,1
2009-06-06 00:00:00,2026-04-24 15:19:00,2.688,0.218,240.45,11.2,38,0,1
2010-06-15 00:00:00,2026-04-24 09:39:00,1.402,0.104,241.73,5.8,0,0,18
2009-12-25 00:00:00,2026-04-24 22:29:00,2,0.046,242.3,8.2,0,0,19
2009-10-15 00:00:00,2026-04-24 19:04:00,0.894,0.06,238.81,3.6,0,0,0
2009-12-04 00:00:00,2026-04-24 00:04:00,1.52,0.206,244.23,6.2,0,2,19
2009-04-30 00:00:00,2026-04-24 01:06:00,0.554,0.344,245.31,2.6,0,1,1
2007-09-11 00:00:00,2026-04-24 10:57:00,1.392,0.09,236.88,5.8,0,0,17
2010-04-07 00:00:00,2026-04-24 05:48:00,1.35,0.048,240.56,5.6,0,0,1
2009-08-22 00:00:00,2026-04-24 16:08:00,0.958,0.272,240.91,4,0,0,13
2009-08-14 00:00:00,2026-04-24 13:45:00,0.362,0.16,240.98,1.6,0,1,0
2007-12-12 00:00:00,2026-04-24 04:21:00,0.22,0,245.97,0.8,0,0,0
2008-04-09 00:00:00,2026-04-24 05:28:00,0.31,0.19,238.82,1.4,0,2,0
2010-01-03 00:00:00,2026-04-24 06:04:00,0.324,0.094,243.79,1.4,0,1,1
2007-08-28 00:00:00,2026-04-24 08:05:00,1.192,0,239.84,4.8,0,0,17
2009-11-18 00:00:00,2026-04-24 14:31:00,1.574,0.206,246.27,6.4,1,1,20
2009-09-01 00:00:00,2026-04-24 14:52:00,0.384,0,246.81,1.8,0,0,0
2009-07-04 00:00:00,2026-04-24 00:05:00,1.48,0.092,242.79,6,0,0,18
2010-10-20 00:00:00,2026-04-24 21:01:00,2.486,0,239.49,10.4,1,0,18
2008-11-27 00:00:00,2026-04-24 04:45:00,1.826,0,240.67,7.6,0,0,0
2009-10-25 00:00:00,2026-04-24 12:10:00,1.49,0,238.23,6.2,0,3,18
2010-11-17 00:00:00,2026-04-24 17:49:00,1.258,0,237.24,5.2,0,0,0
2010-04-21 00:00:00,2026-04-24 19:07:00,0.28,0,243.49,1.2,0,0,1
2008-12-16 00:00:00,2026-04-24 01:22:00,0.36,0.092,246.07,1.6,0,2,0
2010-02-19 00:00:00,2026-04-24 06:32:00,0.562,0,241.82,2.2,0,0,1
2008-05-29 00:00:00,2026-04-24 17:21:00,0.316,0.218,235.52,1.6,0,2,1
2009-10-10 00:00:00,2026-04-24 18:50:00,0.486,0.222,237.73,2.2,0,1,0
2008-06-15 00:00:00,2026-04-24 19:59:00,1.306,0.54,240.25,5.8,0,1,1
2010-09-05 00:00:00,2026-04-24 06:06:00,0.238,0,243.2,1,0,0,1
2010-03-09 00:00:00,2026-04-24 13:09:00,1.4,0.092,239.53,5.8,0,0,18
2010-09-16 00:00:00,2026-04-24 01:40:00,0.148,0,242.47,0.6,0,0,1
2007-11-02 00:00:00,2026-04-24 17:00:00,0.352,0.1,243.42,1.6,0,2,0
2007-07-13 00:00:00,2026-04-24 03:26:00,0.328,0.238,239.91,1.6,0,1,0
2007-08-21 00:00:00,2026-04-24 16:47:00,0.202,0.128,238.96,1,0,0,0
2010-02-01 00:00:00,2026-04-24 10:18:00,1.36,0,244.63,5.4,0,0,19
2007-10-22 00:00:00,2026-04-24 18:24:00,0.444,0.234,241.44,2,0,1,0
2008-08-23 00:00:00,2026-04-24 00:41:00,0.174,0.116,242.9,1,0,0,1
2009-02-04 00:00:00,2026-04-24 10:41:00,1.632,0.304,243.65,6.8,0,0,18
2007-10-17 00:00:00,2026-04-24 04:05:00,0.218,0,240.44,1,0,0,0
2007-03-13 00:00:00,2026-04-24 18:37:00,1.436,0.09,240.36,6,0,1,17
2010-10-24 00:00:00,2026-04-24 22:13:00,2.012,0.082,242.21,8.2,1,0,20
2010-05-05 00:00:00,2026-04-24 20:23:00,1.378,0.112,233.52,7,13,0,1
2010-06-27 00:00:00,2026-04-24 16:54:00,0.34,0.248,242.79,1.6,0,0,0
2009-12-30 00:00:00,2026-04-24 09:12:00,2.55,0.12,237.57,11.6,2,16,18
2007-06-30 00:00:00,2026-04-24 02:39:00,0.208,0.086,242.14,1,0,0,0
2009-05-01 00:00:00,2026-04-24 03:33:00,0.296,0.058,248.18,1.2,0,0,0
2010-02-21 00:00:00,2026-04-24 18:22:00,1.928,0.082,234.82,8.2,0,1,17
2008-03-31 00:00:00,2026-04-24 14:00:00,0.24,0,247.7,1,0,0,0
2008-11-28 00:00:00,2026-04-24 10:04:00,1.34,0,239.96,5.6,0,0,18
2007-08-17 00:00:00,2026-04-24 19:58:00,0.21,0.142,243.48,1,0,0,0
2009-02-13 00:00:00,2026-04-24 20:47:00,1.386,0.08,240.98,5.8,0,0,0
2007-09-12 00:00:00,2026-04-24 21:43:00,3.074,0.128,240.05,12.8,39,0,0
2008-01-14 00:00:00,2026-04-24 07:24:00,1.776,0,238.67,7.4,0,0,17
2009-05-03 00:00:00,2026-04-24 23:45:00,0.466,0.08,244.01,2,0,0,0
2009-06-23 00:00:00,2026-04-24 21:58:00,1.136,0.138,241.38,4.6,1,0,1
2010-10-22 00:00:00,2026-04-24 00:59:00,0.46,0.052,243.34,1.8,0,0,1
2008-08-03 00:00:00,2026-04-24 09:26:00,0.328,0,242.54,1.4,0,0,0
2007-04-13 00:00:00,2026-04-24 21:02:00,0.392,0.226,238.08,1.8,0,1,0
2008-09-11 00:00:00,2026-04-24 22:50:00,1.784,0.056,240.31,7.4,0,1,18
2010-06-08 00:00:00,2026-04-24 04:00:00,0.246,0.112,242.73,1,0,1,1
2007-06-18 00:00:00,2026-04-24 21:53:00,0.874,0.154,241.88,3.6,0,0,0
2007-02-27 00:00:00,2026-04-24 20:21:00,1.372,0.086,241.91,5.6,0,0,18
2008-06-07 00:00:00,2026-04-24 21:55:00,1.638,0.122,240.35,7.2,2,1,1
2008-10-12 00:00:00,2026-04-24 15:28:00,2.628,0.134,245.89,10.8,0,21,18
2010-03-11 00:00:00,2026-04-24 11:08:00,0.5,0.348,243.64,2.4,0,1,0
2009-06-19 00:00:00,2026-04-24 07:07:00,1.576,0.094,239.47,6.6,0,0,19
2007-03-31 00:00:00,2026-04-24 00:19:00,0.314,0,243.83,1.4,0,0,0
2010-03-02 00:00:00,2026-04-24 04:25:00,0.434,0.196,247.29,2,0,0,0
2010-06-06 00:00:00,2026-04-24 06:10:00,0.282,0.114,243.9,1.2,0,0,0
2006-12-28 00:00:00,2026-04-24 03:57:00,0.242,0.07,248.83,1,0,0,0
2007-11-16 00:00:00,2026-04-24 08:59:00,2.072,0,239.58,8.6,0,0,18
2007-11-28 00:00:00,2026-04-24 17:51:00,1.08,0.072,240.31,4.4,0,0,0
2008-12-25 00:00:00,2026-04-24 20:53:00,0.826,0.074,244.07,3.4,0,0,0
2007-12-13 00:00:00,2026-04-24 14:17:00,0.408,0,243.79,2,0,0,0
2009-08-05 00:00:00,2026-04-24 22:51:00,1.818,0.24,244.75,7.4,0,1,19
2007-02-14 00:00:00,2026-04-24 19:04:00,2.788,0.278,234.59,11.8,0,1,0
2009-11-26 00:00:00,2026-04-24 15:02:00,0.444,0.098,246.17,1.8,0,0,1
2009-12-05 00:00:00,2026-04-24 09:13:00,1.374,0,239.61,5.6,0,0,18
2010-06-17 00:00:00,2026-04-24 01:11:00,0.304,0.122,240.47,1.4,0,0,0
2009-10-30 00:00:00,2026-04-24 13:30:00,0.368,0.188,241.66,1.6,0,1,1
2009-10-18 00:00:00,2026-04-24 05:09:00,0.326,0.078,241.46,1.4,0,0,1
2008-07-08 00:00:00,2026-04-24 10:09:00,0.252,0.254,238.83,1.4,0,1,0
2007-06-25 00:00:00,2026-04-24 05:48:00,0.116,0,241.61,0.6,0,0,0
2009-08-23 00:00:00,2026-04-24 14:52:00,0.236,0.134,242.48,1,0,0,1
2008-09-09 00:00:00,2026-04-24 17:45:00,1.054,0.23,240.54,4.4,0,0,11
2007-10-01 00:00:00,2026-04-24 06:53:00,6.81,0.352,238.82,28.4,0,2,18
2009-04-19 00:00:00,2026-04-24 13:25:00,1.446,0.094,243.08,5.8,0,0,18
2010-05-27 00:00:00,2026-04-24 01:20:00,0.246,0.098,238.01,1,0,1,1
2007-12-15 00:00:00,2026-04-24 07:12:00,0.262,0,244.44,1,0,0,0
2008-11-21 00:00:00,2026-04-24 21:18:00,1.586,0,240.13,6.6,0,0,0
2010-11-24 00:00:00,2026-04-24 05:32:00,0.228,0,246.8,1,0,0,0
2010-03-25 00:00:00,2026-04-24 18:51:00,1.1,0,243.39,4.4,0,0,1
2007-07-09 00:00:00,2026-04-24 03:50:00,0.194,0.098,241.57,0.8,0,1,0
2007-10-14 00:00:00,2026-04-24 16:45:00,0.602,0.092,241.88,2.6,0,1,0
2008-04-11 00:00:00,2026-04-24 12:57:00,0.426,0.192,242.19,2,0,0,0
2009-11-25 00:00:00,2026-04-24 18:15:00,2.086,0.068,238.57,8.8,0,0,1
2009-05-03 00:00:00,2026-04-24 12:40:00,1.444,0,242.5,6,0,0,18
2009-02-16 00:00:00,2026-04-24 13:27:00,0.418,0.12,242.96,1.8,0,1,0
2007-11-11 00:00:00,2026-04-24 01:36:00,1.69,0.388,240.77,7.2,0,2,0
2010-10-23 00:00:00,2026-04-24 17:27:00,5.744,0.186,239.41,24,0,65,18
2010-08-22 00:00:00,2026-04-24 23:11:00,0.344,0.196,244.06,1.6,0,1,1
2008-09-26 00:00:00,2026-04-24 03:58:00,0.236,0.106,240.35,1,0,2,1
2007-11-04 00:00:00,2026-04-24 15:02:00,0.284,0.08,241.78,1.2,0,0,0
2010-07-26 00:00:00,2026-04-24 02:29:00,0.262,0.11,240.82,1.2,0,0,1
2008-02-01 00:00:00,2026-04-24 04:19:00,0.292,0,245.86,1.2,0,0,0
2010-02-25 00:00:00,2026-04-24 21:27:00,1.31,0,239.86,5.4,0,0,1
2008-02-06 00:00:00,2026-04-24 08:51:00,1.648,0.094,231.17,7,2,0,17
2007-07-22 00:00:00,2026-04-24 09:22:00,0.39,0.218,234.87,2,0,0,0
2009-09-12 00:00:00,2026-04-24 20:30:00,1.434,0.098,236.07,6,0,0,1
2007-07-05 00:00:00,2026-04-24 02:01:00,0.194,0.082,236.82,0.8,0,1,0
2009-01-18 00:00:00,2026-04-24 03:14:00,0.218,0.062,246.54,1,0,0,0
2007-10-15 00:00:00,2026-04-24 08:05:00,1.604,0,239.14,6.6,0,0,17
2010-01-27 00:00:00,2026-04-24 14:21:00,2.7,0.15,242.73,11,0,39,0
2010-03-15 00:00:00,2026-04-24 10:25:00,1.552,0.224,241.59,6.4,0,2,19
2008-08-27 00:00:00,2026-04-24 12:33:00,0.08,0,238.58,0.2,0,0,1
2007-04-01 00:00:00,2026-04-24 02:14:00,2.344,0,242.97,9.6,0,0,0
2007-08-18 00:00:00,2026-04-24 00:47:00,0.182,0.108,241.88,0.8,0,0,0
2007-12-03 00:00:00,2026-04-24 17:59:00,1.338,0,241.14,5.4,0,0,18
2010-03-10 00:00:00,2026-04-24 22:30:00,1.47,0.23,243.06,6,0,1,0
2009-04-30 00:00:00,2026-04-24 12:47:00,1.428,0.052,239.39,6,0,0,18
2007-08-30 00:00:00,2026-04-24 00:53:00,0.288,0.258,242.31,1.6,0,2,0
2008-11-02 00:00:00,2026-04-24 00:29:00,0.23,0,244.03,1,0,0,0
2008-04-27 00:00:00,2026-04-24 04:49:00,0.252,0,240.67,1,0,0,0
2009-12-26 00:00:00,2026-04-24 18:59:00,2.62,0.19,239.37,11,0,0,18
2008-08-02 00:00:00,2026-04-24 12:15:00,2.792,0.332,238.47,12.4,0,27,0
2008-11-09 00:00:00,2026-04-24 15:08:00,2.368,0,236.42,10,37,0,0
2008-04-02 00:00:00,2026-04-24 20:09:00,1.994,0,233.2,8.6,0,0,0
2009-11-06 00:00:00,2026-04-24 03:14:00,0.432,0.108,245.38,1.8,0,1,0
2009-08-03 00:00:00,2026-04-24 14:02:00,1.4,0.052,243.03,5.8,0,0,18
2010-09-23 00:00:00,2026-04-24 09:08:00,1.382,0.072,239.38,5.8,2,0,18
2009-06-01 00:00:00,2026-04-24 14:54:00,1.59,0.192,247.46,6.4,0,0,18
2007-06-13 00:00:00,2026-04-24 17:00:00,0.142,0.068,240.55,0.6,0,0,0
2007-10-01 00:00:00,2026-04-24 12:44:00,1.33,0,242.14,5.4,0,1,18
2008-02-26 00:00:00,2026-04-24 07:27:00,0.212,0,239.26,0.8,0,0,0
2007-05-18 00:00:00,2026-04-24 17:11:00,0.316,0.048,236.01,1.4,0,0,0
2009-02-07 00:00:00,2026-04-24 04:23:00,0.256,0.08,241.18,1.2,0,0,1
2010-05-07 00:00:00,2026-04-24 17:35:00,0.338,0.218,243.94,1.6,0,0,1
2010-07-08 00:00:00,2026-04-24 10:53:00,0.25,0.114,239.12,1.2,0,0,1
2009-08-11 00:00:00,2026-04-24 01:06:00,0.32,0.076,243.97,1.4,0,0,1
2008-02-02 00:00:00,2026-04-24 10:33:00,1.364,0.052,238.28,5.6,0,1,17
2009-10-16 00:00:00,2026-04-24 14:37:00,2.512,0,238.76,11.4,0,2,18
2007-10-29 00:00:00,2026-04-24 20:32:00,0.2,0,237.79,0.8,0,0,0
2007-02-28 00:00:00,2026-04-24 16:00:00,0.32,0.13,242.41,1.4,0,0,0
2009-02-19 00:00:00,2026-04-24 04:12:00,0.308,0.066,241.77,1.2,0,0,0
2010-03-07 00:00:00,2026-04-24 16:53:00,0.422,0.25,243.86,2,0,0,1
2007-10-10 00:00:00,2026-04-24 08:50:00,1.426,0.08,236.8,6.2,1,0,14
2010-04-06 00:00:00,2026-04-24 09:40:00,1.408,0.206,238.94,5.8,0,2,18
2008-02-03 00:00:00,2026-04-24 04:23:00,0.222,0,242.91,0.8,0,0,0
2008-09-14 00:00:00,2026-04-24 01:41:00,0.424,0.188,239,1.8,0,0,1
2009-07-18 00:00:00,2026-04-24 09:14:00,0.396,0.068,241.27,1.8,0,2,1
2008-03-30 00:00:00,2026-04-24 02:59:00,0.382,0.104,242.94,1.6,1,0,0
2007-04-18 00:00:00,2026-04-24 05:48:00,0.202,0.11,237.9,1,0,1,0
2010-06-22 00:00:00,2026-04-24 06:53:00,1.364,0,241.2,5.6,0,0,18
2010-03-29 00:00:00,2026-04-24 16:12:00,1.394,0.098,241.86,5.6,0,1,18
2009-07-23 00:00:00,2026-04-24 06:50:00,0.308,0.266,243.61,1.6,0,2,1
2009-01-10 00:00:00,2026-04-24 20:21:00,3.624,0.218,236.1,15.6,0,0,17
2007-02-16 00:00:00,2026-04-24 14:03:00,0.424,0.264,241.62,2,0,1,0
2010-03-01 00:00:00,2026-04-24 14:07:00,3.12,0.354,239.76,13,0,39,0
2010-12-09 00:00:00,2026-04-24 01:40:00,1.768,0.17,240.81,7.4,0,1,1
2010-05-08 00:00:00,2026-04-24 06:17:00,0.228,0.092,241.34,1,0,0,0
2009-08-07 00:00:00,2026-04-24 00:56:00,0.386,0.27,245.87,2,0,2,1
2008-07-23 00:00:00,2026-04-24 10:02:00,1.234,0,236.69,5.2,0,0,18
2007-03-18 00:00:00,2026-04-24 14:47:00,0.502,0.128,242.64,2.4,0,0,0
2007-01-03 00:00:00,2026-04-24 06:43:00,0.31,0.122,240.86,1.4,0,0,0
2009-08-19 00:00:00,2026-04-24 05:23:00,0.142,0,240.16,0.6,0,0,0
2009-07-30 00:00:00,2026-04-24 13:22:00,0.3,0.21,241.94,1.4,0,1,0
2010-02-14 00:00:00,2026-04-24 18:04:00,1.848,0.062,232.78,7.8,0,0,17
2007-05-07 00:00:00,2026-04-24 04:32:00,0.158,0,243.15,0.8,0,0,0
2010-07-20 00:00:00,2026-04-24 00:02:00,0.38,0.14,245.08,1.8,0,0,1
2010-07-27 00:00:00,2026-04-24 09:28:00,1.386,0.182,238.61,5.8,0,1,19
2008-10-05 00:00:00,2026-04-24 23:49:00,1.152,0.178,242.17,4.8,0,0,1
2007-04-27 00:00:00,2026-04-24 16:36:00,0.482,0.214,233.5,2.2,0,1,0
2007-05-30 00:00:00,2026-04-24 10:18:00,1.374,0.162,231.26,6,0,0,17
2010-04-26 00:00:00,2026-04-24 10:15:00,0.412,0.088,241.58,1.8,0,0,1
2009-07-20 00:00:00,2026-04-24 04:19:00,1.31,0.092,239.78,5.4,0,0,19
2009-12-28 00:00:00,2026-04-24 02:48:00,1.412,0,247.29,5.6,0,0,19
2007-05-03 00:00:00,2026-04-24 22:05:00,2.052,0.078,235.64,8.6,2,0,17
2010-07-26 00:00:00,2026-04-24 13:14:00,0.192,0,240.82,0.8,0,0,1
2006-12-25 00:00:00,2026-04-24 21:03:00,2.448,0.14,242.12,10,0,1,18
2010-03-13 00:00:00,2026-04-24 09:11:00,1.804,0.394,239.95,7.6,0,1,19
2010-11-06 00:00:00,2026-04-24 23:30:00,1.03,0.046,240.74,4.2,1,0,1
2009-02-20 00:00:00,2026-04-24 03:23:00,0.422,0.078,244.46,1.6,0,0,0
2006-12-20 00:00:00,2026-04-24 05:56:00,0.31,0.134,245.12,1.4,0,0,0
2009-09-20 00:00:00,2026-04-24 08:10:00,0.234,0.094,242.8,1.2,0,0,1
2009-12-02 00:00:00,2026-04-24 13:35:00,1.776,0.098,240.06,7.4,0,2,18
2010-02-23 00:00:00,2026-04-24 13:58:00,0.346,0.108,244.7,1.4,0,0,1
2008-08-07 00:00:00,2026-04-24 22:26:00,2.254,0.126,237.3,9.4,1,0,18
2010-07-22 00:00:00,2026-04-24 11:33:00,0.314,0.2,238.68,1.6,0,2,1
2008-09-09 00:00:00,2026-04-24 15:40:00,0.26,0.086,241.75,1.2,0,0,0
2008-06-19 00:00:00,2026-04-24 23:13:00,2.006,0.23,240.19,8.4,0,0,29
2010-04-20 00:00:00,2026-04-24 01:22:00,0.416,0.21,243.26,1.8,0,1,0
2009-11-16 00:00:00,2026-04-24 06:28:00,0.228,0,243.13,0.8,0,0,1
2009-07-07 00:00:00,2026-04-24 17:25:00,0.458,0.314,244.91,2.2,0,2,1
2009-03-23 00:00:00,2026-04-24 23:04:00,0.296,0,244.18,1.4,0,0,0
2007-05-17 00:00:00,2026-04-24 04:02:00,0.348,0.144,236.61,1.6,0,0,0
2010-04-21 00:00:00,2026-04-24 01:26:00,0.252,0,242.93,1,0,0,0
2007-02-08 00:00:00,2026-04-24 19:27:00,0.102,0,236.25,0.4,0,0,0
2007-04-08 00:00:00,2026-04-24 20:01:00,0.244,0,237.55,1,0,0,0
2009-02-14 00:00:00,2026-04-24 06:37:00,0.224,0,245.45,1,0,0,0
2009-03-26 00:00:00,2026-04-24 22:58:00,1.42,0.046,243.63,5.8,0,0,18
2007-11-07 00:00:00,2026-04-24 19:39:00,0.302,0.222,240.92,1.6,0,0,0
2009-02-25 00:00:00,2026-04-24 16:35:00,0.292,0.08,242.08,1.2,0,0,0
2007-02-25 00:00:00,2026-04-24 15:06:00,0.22,0,243.01,0.8,0,0,0
2008-12-07 00:00:00,2026-04-24 19:31:00,0.18,0,242.69,1,0,0,0
2009-11-10 00:00:00,2026-04-24 20:37:00,1.448,0.314,240.97,6.2,0,2,1
2007-08-04 00:00:00,2026-04-24 01:21:00,2.266,0,239.14,9.4,0,0,0
2010-12-07 00:00:00,2026-04-24 07:45:00,0.602,0.19,238.93,2.6,0,2,1
2010-06-23 00:00:00,2026-04-24 02:14:00,0.398,0.334,239.24,2.2,0,1,1
2008-08-01 00:00:00,2026-04-24 14:25:00,1.574,0.21,244.83,6.4,0,0,18
2010-01-04 00:00:00,2026-04-24 06:33:00,1.396,0.052,241.09,6,0,0,0
